adversarial_min_fee_cents,cadence_sec,claimed_distance_m,constraints_ok,dataset,distance_bucket_m,effective_radius_m,granularity,honest_fee_cents,n_fixes,odometer_check_tolerance_m,payload_mode,payload_odometer_tolerance_m,period_id,relay_radius_m,savings_ratio,skip_reason,true_distance_m
170488,60,700,True,rome,100,170.71067811865476,coarse,176998,25,1350,intra_cell,150,rome:60:234-0-s260:p0,100,0.036780076611035155,,882
169488,60,644,True,rome,100,270.71067811865476,coarse,176998,25,1350,intra_cell,150,rome:60:234-0-s260:p0,200,0.042429857964496775,,882
169488,60,661,True,rome,100,470.71067811865476,coarse,176998,25,1350,intra_cell,150,rome:60:234-0-s260:p0,400,0.042429857964496775,,882
,120,,False,rome,100,0.0,coarse,,25,1300,cell,100,rome:60:234-0-s260:p0,0,,no feasible adversarial claim under enabled constraints,882
7610,120,761,True,rome,100,100.0,coarse,8820,25,1300,cell,100,rome:60:234-0-s260:p0,100,0.13718820861678005,,882
7440,120,744,True,rome,100,200.0,coarse,8820,25,1300,cell,100,rome:60:234-0-s260:p0,200,0.1564625850340136,,882
7220,120,722,True,rome,100,400.0,coarse,8820,25,1300,cell,100,rome:60:234-0-s260:p0,400,0.18140589569160998,,882
,120,,False,rome,100,70.71067811865476,coarse,,25,1350,intra_cell,150,rome:60:234-0-s260:p0,0,,no feasible adversarial claim under enabled constraints,882
6610,120,661,True,rome,100,170.71067811865476,coarse,8820,25,1350,intra_cell,150,rome:60:234-0-s260:p0,100,0.25056689342403626,,882
6440,120,644,True,rome,100,270.71067811865476,coarse,8820,25,1350,intra_cell,150,rome:60:234-0-s260:p0,200,0.2698412698412698,,882
6440,120,644,True,rome,100,470.71067811865476,coarse,8820,25,1350,intra_cell,150,rome:60:234-0-s260:p0,400,0.2698412698412698,,882
,300,,False,rome,100,0.0,coarse,,25,1300,cell,100,rome:60:234-0-s260:p0,0,,no feasible adversarial claim under enabled constraints,882
7610,300,761,True,rome,100,100.0,coarse,8820,25,1300,cell,100,rome:60:234-0-s260:p0,100,0.13718820861678005,,882
7440,300,744,True,rome,100,200.0,coarse,8820,25,1300,cell,100,rome:60:234-0-s260:p0,200,0.1564625850340136,,882
7220,300,722,True,rome,100,400.0,coarse,8820,25,1300,cell,100,rome:60:234-0-s260:p0,400,0.18140589569160998,,882
,300,,False,rome,100,70.71067811865476,coarse,,25,1350,intra_cell,150,rome:60:234-0-s260:p0,0,,no feasible adversarial claim under enabled constraints,882
6610,300,661,True,rome,100,170.71067811865476,coarse,8820,25,1350,intra_cell,150,rome:60:234-0-s260:p0,100,0.25056689342403626,,882
6440,300,644,True,rome,100,270.71067811865476,coarse,8820,25,1350,intra_cell,150,rome:60:234-0-s260:p0,200,0.2698412698412698,,882
6440,300,644,True,rome,100,470.71067811865476,coarse,8820,25,1350,intra_cell,150,rome:60:234-0-s260:p0,400,0.2698412698412698,,882
,60,,False,rome,100,0.0,medium,,25,1300,cell,100,rome:60:234-0-s260:p0,0,,no feasible adversarial claim under enabled constraints,882
171952,60,906,True,rome,100,100.0,medium,177526,25,1300,cell,100,rome:60:234-0-s260:p0,100,0.031398217725854244,,882
170488,60,783,True,rome,100,200.0,medium,177526,25,1300,cell,100,rome:60:234-0-s260:p0,200,0.03964489708549734,,882
169488,60,722,True,rome,100,400.0,medium,177526,25,1300,cell,100,rome:60:234-0-s260:p0,400,0.045277874790171584,,882
,60,,False,rome,100,70.71067811865476,medium,,25,1350,intra_cell,150,rome:60:234-0-s260:p0,0,,no feasible adversarial claim under enabled constraints,882
170588,60,700,True,rome,100,170.71067811865476,medium,177526,25,1350,intra_cell,150,rome:60:234-0-s260:p0,100,0.03908159931502991,,882
169488,60,644,True,rome,100,270.71067811865476,medium,177526,25,1350,intra_cell,150,rome:60:234-0-s260:p0,200,0.045277874790171584,,882
169488,60,661,True,rome,100,470.71067811865476,medium,177526,25,1350,intra_cell,150,rome:60:234-0-s260:p0,400,0.045277874790171584,,882
,120,,False,rome,100,0.0,medium,,25,1300,cell,100,rome:60:234-0-s260:p0,0,,no feasible adversarial claim under enabled constraints,882
7971,120,761,True,rome,100,100.0,medium,9348,25,1300,cell,100,rome:60:234-0-s260:p0,100,0.14730423620025673,,882
7440,120,744,True,rome,100,200.0,medium,9348,25,1300,cell,100,rome:60:234-0-s260:p0,200,0.20410783055198972,,882
7220,120,722,True,rome,100,400.0,medium,9348,25,1300,cell,100,rome:60:234-0-s260:p0,400,0.22764227642276422,,882
,120,,False,rome,100,70.71067811865476,medium,,25,1350,intra_cell,150,rome:60:234-0-s260:p0,0,,no feasible adversarial claim under enabled constraints,882
6971,120,661,True,rome,100,170.71067811865476,medium,9348,25,1350,intra_cell,150,rome:60:234-0-s260:p0,100,0.2542789901583226,,882
6440,120,644,True,rome,100,270.71067811865476,medium,9348,25,1350,intra_cell,150,rome:60:234-0-s260:p0,200,0.3110825845100556,,882
6440,120,644,True,rome,100,470.71067811865476,medium,9348,25,1350,intra_cell,150,rome:60:234-0-s260:p0,400,0.3110825845100556,,882
,300,,False,rome,100,0.0,medium,,25,1300,cell,100,rome:60:234-0-s260:p0,0,,no feasible adversarial claim under enabled constraints,882
7971,300,761,True,rome,100,100.0,medium,9348,25,1300,cell,100,rome:60:234-0-s260:p0,100,0.14730423620025673,,882
7440,300,744,True,rome,100,200.0,medium,9348,25,1300,cell,100,rome:60:234-0-s260:p0,200,0.20410783055198972,,882
7220,300,722,True,rome,100,400.0,medium,9348,25,1300,cell,100,rome:60:234-0-s260:p0,400,0.22764227642276422,,882
,300,,False,rome,100,70.71067811865476,medium,,25,1350,intra_cell,150,rome:60:234-0-s260:p0,0,,no feasible adversarial claim under enabled constraints,882
6971,300,661,True,rome,100,170.71067811865476,medium,9348,25,1350,intra_cell,150,rome:60:234-0-s260:p0,100,0.2542789901583226,,882
6440,300,644,True,rome,100,270.71067811865476,medium,9348,25,1350,intra_cell,150,rome:60:234-0-s260:p0,200,0.3110825845100556,,882
6440,300,644,True,rome,100,470.71067811865476,medium,9348,25,1350,intra_cell,150,rome:60:234-0-s260:p0,400,0.3110825845100556,,882
,60,,False,rome,100,0.0,fine,,25,1300,cell,100,rome:60:234-0-s260:p0,0,,no feasible adversarial claim under enabled constraints,882
171728,60,906,True,rome,100,100.0,fine,178054,25,1300,cell,100,rome:60:234-0-s260:p0,100,0.0355285475192919,,882
170488,60,783,True,rome,100,200.0,fine,178054,25,1300,cell,100,rome:60:234-0-s260:p0,200,0.042492726925539445,,882
169488,60,722,True,rome,100,400.0,fine,178054,25,1300,cell,100,rome:60:234-0-s260:p0,400,0.0481090006402552,,882
,60,,False,rome,100,70.71067811865476,fine,,25,1350,intra_cell,150,rome:60:234-0-s260:p0,0,,no feasible adversarial claim under enabled constraints,882
170488,60,700,True,rome,100,170.71067811865476,fine,178054,25,1350,intra_cell,150,rome:60:234-0-s260:p0,100,0.042492726925539445,,882
169488,60,644,True,rome,100,270.71067811865476,fine,178054,25,1350,intra_cell,150,rome:60:234-0-s260:p0,200,0.0481090006402552,,882
169488,60,661,True,rome,100,470.71067811865476,fine,178054,25,1350,intra_cell,150,rome:60:234-0-s260:p0,400,0.0481090006402552,,882
,120,,False,rome,100,0.0,fine,,25,1300,cell,100,rome:60:234-0-s260:p0,0,,no feasible adversarial claim under enabled constraints,882
7610,120,761,True,rome,100,100.0,fine,9876,25,1300,cell,100,rome:60:234-0-s260:p0,100,0.22944511948157148,,882
7440,120,744,True,rome,100,200.0,fine,9876,25,1300,cell,100,rome:60:234-0-s260:p0,200,0.24665856622114216,,882
7220,120,722,True,rome,100,400.0,fine,9876,25,1300,cell,100,rome:60:234-0-s260:p0,400,0.2689347914135277,,882
,120,,False,rome,100,70.71067811865476,fine,,25,1350,intra_cell,150,rome:60:234-0-s260:p0,0,,no feasible adversarial claim under enabled constraints,882
6610,120,661,True,rome,100,170.71067811865476,fine,9876,25,1350,intra_cell,150,rome:60:234-0-s260:p0,100,0.3307006885378696,,882
6440,120,644,True,rome,100,270.71067811865476,fine,9876,25,1350,intra_cell,150,rome:60:234-0-s260:p0,200,0.34791413527744025,,882
6440,120,644,True,rome,100,470.71067811865476,fine,9876,25,1350,intra_cell,150,rome:60:234-0-s260:p0,400,0.34791413527744025,,882
,300,,False,rome,100,0.0,fine,,25,1300,cell,100,rome:60:234-0-s260:p0,0,,no feasible adversarial claim under enabled constraints,882
7610,300,761,True,rome,100,100.0,fine,9876,25,1300,cell,100,rome:60:234-0-s260:p0,100,0.22944511948157148,,882
7440,300,744,True,rome,100,200.0,fine,9876,25,1300,cell,100,rome:60:234-0-s260:p0,200,0.24665856622114216,,882
7220,300,722,True,rome,100,400.0,fine,9876,25,1300,cell,100,rome:60:234-0-s260:p0,400,0.2689347914135277,,882
,300,,False,rome,100,70.71067811865476,fine,,25,1350,intra_cell,150,rome:60:234-0-s260:p0,0,,no feasible adversarial claim under enabled constraints,882
6610,300,661,True,rome,100,170.71067811865476,fine,9876,25,1350,intra_cell,150,rome:60:234-0-s260:p0,100,0.3307006885378696,,882
6440,300,644,True,rome,100,270.71067811865476,fine,9876,25,1350,intra_cell,150,rome:60:234-0-s260:p0,200,0.34791413527744025,,882
6440,300,644,True,rome,100,470.71067811865476,fine,9876,25,1350,intra_cell,150,rome:60:234-0-s260:p0,400,0.34791413527744025,,882
,60,,False,rome,100,0.0,coarse,,25,1300,cell,100,rome:60:24-0-s50:p0,0,,no feasible adversarial claim under enabled constraints,872
295332,60,865,True,rome,100,100.0,coarse,299532,25,1300,cell,100,rome:60:24-0-s50:p0,100,0.014021874123632868,,872
293844,60,800,True,rome,100,200.0,coarse,299532,25,1300,cell,100,rome:60:24-0-s50:p0,200,0.01898962381314851,,872
292644,60,761,True,rome,100,400.0,coarse,299532,25,1300,cell,100,rome:60:24-0-s50:p0,400,0.022995873562757903,,872
,60,,False,rome,100,70.71067811865476,coarse,,25,1350,intra_cell,150,rome:60:24-0-s50:p0,0,,no feasible adversarial claim under enabled constraints,872
295044,60,741,True,rome,100,170.71067811865476,coarse,299532,25,1350,intra_cell,150,rome:60:24-0-s50:p0,100,0.01498337406353912,,872
292644,60,683,True,rome,100,270.71067811865476,coarse,299532,25,1350,intra_cell,150,rome:60:24-0-s50:p0,200,0.022995873562757903,,872
292644,60,716,True,rome,100,470.71067811865476,coarse,299532,25,1350,intra_cell,150,rome:60:24-0-s50:p0,400,0.022995873562757903,,872
,120,,False,rome,100,0.0,coarse,,25,1300,cell,100,rome:60:24-0-s50:p0,0,,no feasible adversarial claim under enabled constraints,872
8332,120,761,True,rome,100,100.0,coarse,10302,25,1300,cell,100,rome:60:24-0-s50:p0,100,0.19122500485342653,,872
7942,120,722,True,rome,100,200.0,coarse,10302,25,1300,cell,100,rome:60:24-0-s50:p0,200,0.22908173170258203,,872
7220,120,722,True,rome,100,400.0,coarse,10302,25,1300,cell,100,rome:60:24-0-s50:p0,400,0.29916521063871093,,872
,120,,False,rome,100,70.71067811865476,coarse,,25,1350,intra_cell,150,rome:60:24-0-s50:p0,0,,no feasible adversarial claim under enabled constraints,872
7162,120,644,True,rome,100,170.71067811865476,coarse,10302,25,1350,intra_cell,150,rome:60:24-0-s50:p0,100,0.304795185400893,,872
7006,120,644,True,rome,100,270.71067811865476,coarse,10302,25,1350,intra_cell,150,rome:60:24-0-s50:p0,200,0.31993787614055524,,872
6440,120,644,True,rome,100,470.71067811865476,coarse,10302,25,1350,intra_cell,150,rome:60:24-0-s50:p0,400,0.37487866433702194,,872
,300,,False,rome,100,0.0,coarse,,25,1300,cell,100,rome:60:24-0-s50:p0,0,,no feasible adversarial claim under enabled constraints,872
8332,300,761,True,rome,100,100.0,coarse,10302,25,1300,cell,100,rome:60:24-0-s50:p0,100,0.19122500485342653,,872
7942,300,722,True,rome,100,200.0,coarse,10302,25,1300,cell,100,rome:60:24-0-s50:p0,200,0.22908173170258203,,872
7220,300,722,True,rome,100,400.0,coarse,10302,25,1300,cell,100,rome:60:24-0-s50:p0,400,0.29916521063871093,,872
,300,,False,rome,100,70.71067811865476,coarse,,25,1350,intra_cell,150,rome:60:24-0-s50:p0,0,,no feasible adversarial claim under enabled constraints,872
7162,300,644,True,rome,100,170.71067811865476,coarse,10302,25,1350,intra_cell,150,rome:60:24-0-s50:p0,100,0.304795185400893,,872
7006,300,644,True,rome,100,270.71067811865476,coarse,10302,25,1350,intra_cell,150,rome:60:24-0-s50:p0,200,0.31993787614055524,,872
6440,300,644,True,rome,100,470.71067811865476,coarse,10302,25,1350,intra_cell,150,rome:60:24-0-s50:p0,400,0.37487866433702194,,872
,60,,False,rome,100,0.0,medium,,25,1300,cell,100,rome:60:24-0-s50:p0,0,,no feasible adversarial claim under enabled constraints,872
295332,60,865,True,rome,100,100.0,medium,299322,25,1300,cell,100,rome:60:24-0-s50:p0,100,0.013330126084951991,,872
293744,60,800,True,rome,100,200.0,medium,299322,25,1300,cell,100,rome:60:24-0-s50:p0,200,0.018635449449088272,,872
292644,60,761,True,rome,100,400.0,medium,299322,25,1300,cell,100,rome:60:24-0-s50:p0,400,0.022310421552709122,,872
,60,,False,rome,100,70.71067811865476,medium,,25,1350,intra_cell,150,rome:60:24-0-s50:p0,0,,no feasible adversarial claim under enabled constraints,872
295044,60,741,True,rome,100,170.71067811865476,medium,299322,25,1350,intra_cell,150,rome:60:24-0-s50:p0,100,0.01429230059935454,,872
292644,60,683,True,rome,100,270.71067811865476,medium,299322,25,1350,intra_cell,150,rome:60:24-0-s50:p0,200,0.022310421552709122,,872
292644,60,716,True,rome,100,470.71067811865476,medium,299322,25,1350,intra_cell,150,rome:60:24-0-s50:p0,400,0.022310421552709122,,872
,120,,False,rome,100,0.0,medium,,25,1300,cell,100,rome:60:24-0-s50:p0,0,,no feasible adversarial claim under enabled constraints,872
8332,120,761,True,rome,100,100.0,medium,9875,25,1300,cell,100,rome:60:24-0-s50:p0,100,0.15625316455696203,,872
7723,120,744,True,rome,100,200.0,medium,9875,25,1300,cell,100,rome:60:24-0-s50:p0,200,0.2179240506329114,,872
7220,120,722,True,rome,100,400.0,medium,9875,25,1300,cell,100,rome:60:24-0-s50:p0,400,0.2688607594936709,,872
,120,,False,rome,100,70.71067811865476,medium,,25,1350,intra_cell,150,rome:60:24-0-s50:p0,0,,no feasible adversarial claim under enabled constraints,872
7162,120,644,True,rome,100,170.71067811865476,medium,9875,25,1350,intra_cell,150,rome:60:24-0-s50:p0,100,0.2747341772151899,,872
6723,120,644,True,rome,100,270.71067811865476,medium,9875,25,1350,intra_cell,150,rome:60:24-0-s50:p0,200,0.31918987341772154,,872
6440,120,644,True,rome,100,470.71067811865476,medium,9875,25,1350,intra_cell,150,rome:60:24-0-s50:p0,400,0.3478481012658228,,872
,300,,False,rome,100,0.0,medium,,25,1300,cell,100,rome:60:24-0-s50:p0,0,,no feasible adversarial claim under enabled constraints,872
8332,300,761,True,rome,100,100.0,medium,9875,25,1300,cell,100,rome:60:24-0-s50:p0,100,0.15625316455696203,,872
7723,300,744,True,rome,100,200.0,medium,9875,25,1300,cell,100,rome:60:24-0-s50:p0,200,0.2179240506329114,,872
7220,300,722,True,rome,100,400.0,medium,9875,25,1300,cell,100,rome:60:24-0-s50:p0,400,0.2688607594936709,,872
,300,,False,rome,100,70.71067811865476,medium,,25,1350,intra_cell,150,rome:60:24-0-s50:p0,0,,no feasible adversarial claim under enabled constraints,872
7162,300,644,True,rome,100,170.71067811865476,medium,9875,25,1350,intra_cell,150,rome:60:24-0-s50:p0,100,0.2747341772151899,,872
6723,300,644,True,rome,100,270.71067811865476,medium,9875,25,1350,intra_cell,150,rome:60:24-0-s50:p0,200,0.31918987341772154,,872
6440,300,644,True,rome,100,470.71067811865476,medium,9875,25,1350,intra_cell,150,rome:60:24-0-s50:p0,400,0.3478481012658228,,872
,60,,False,rome,100,0.0,fine,,25,1300,cell,100,rome:60:24-0-s50:p0,0,,no feasible adversarial claim under enabled constraints,872
295332,60,865,True,rome,100,100.0,fine,299112,25,1300,cell,100,rome:60:24-0-s50:p0,100,0.012637406723902752,,872
293844,60,800,True,rome,100,200.0,fine,299112,25,1300,cell,100,rome:60:24-0-s50:p0,200,0.017612131910454947,,872
292644,60,761,True,rome,100,400.0,fine,299112,25,1300,cell,100,rome:60:24-0-s50:p0,400,0.021624007060900265,,872
,60,,False,rome,100,70.71067811865476,fine,,25,1350,intra_cell,150,rome:60:24-0-s50:p0,0,,no feasible adversarial claim under enabled constraints,872
295044,60,741,True,rome,100,170.71067811865476,fine,299112,25,1350,intra_cell,150,rome:60:24-0-s50:p0,100,0.013600256760009628,,872
292644,60,683,True,rome,100,270.71067811865476,fine,299112,25,1350,intra_cell,150,rome:60:24-0-s50:p0,200,0.021624007060900265,,872
292644,60,716,True,rome,100,470.71067811865476,fine,299112,25,1350,intra_cell,150,rome:60:24-0-s50:p0,400,0.021624007060900265,,872
,120,,False,rome,100,0.0,fine,,25,1300,cell,100,rome:60:24-0-s50:p0,0,,no feasible adversarial claim under enabled constraints,872
8332,120,761,True,rome,100,100.0,fine,9448,25,1300,cell,100,rome:60:24-0-s50:p0,100,0.11812023708721422,,872
7640,120,744,True,rome,100,200.0,fine,9448,25,1300,cell,100,rome:60:24-0-s50:p0,200,0.1913632514817951,,872
7220,120,722,True,rome,100,400.0,fine,9448,25,1300,cell,100,rome:60:24-0-s50:p0,400,0.23581710414902624,,872
,120,,False,rome,100,70.71067811865476,fine,,25,1350,intra_cell,150,rome:60:24-0-s50:p0,0,,no feasible adversarial claim under enabled constraints,872
7162,120,644,True,rome,100,170.71067811865476,fine,9448,25,1350,intra_cell,150,rome:60:24-0-s50:p0,100,0.24195596951735818,,872
6710,120,671,True,rome,100,270.71067811865476,fine,9448,25,1350,intra_cell,150,rome:60:24-0-s50:p0,200,0.28979678238780693,,872
6440,120,644,True,rome,100,470.71067811865476,fine,9448,25,1350,intra_cell,150,rome:60:24-0-s50:p0,400,0.31837425910245554,,872
,300,,False,rome,100,0.0,fine,,25,1300,cell,100,rome:60:24-0-s50:p0,0,,no feasible adversarial claim under enabled constraints,872
8332,300,761,True,rome,100,100.0,fine,9448,25,1300,cell,100,rome:60:24-0-s50:p0,100,0.11812023708721422,,872
7640,300,744,True,rome,100,200.0,fine,9448,25,1300,cell,100,rome:60:24-0-s50:p0,200,0.1913632514817951,,872
7220,300,722,True,rome,100,400.0,fine,9448,25,1300,cell,100,rome:60:24-0-s50:p0,400,0.23581710414902624,,872
,300,,False,rome,100,70.71067811865476,fine,,25,1350,intra_cell,150,rome:60:24-0-s50:p0,0,,no feasible adversarial claim under enabled constraints,872
7162,300,644,True,rome,100,170.71067811865476,fine,9448,25,1350,intra_cell,150,rome:60:24-0-s50:p0,100,0.24195596951735818,,872
6710,300,671,True,rome,100,270.71067811865476,fine,9448,25,1350,intra_cell,150,rome:60:24-0-s50:p0,200,0.28979678238780693,,872
6440,300,644,True,rome,100,470.71067811865476,fine,9448,25,1350,intra_cell,150,rome:60:24-0-s50:p0,400,0.31837425910245554,,872
,60,,False,rome,100,0.0,coarse,,25,1300,cell,100,rome:60:243-0-s91:p0,0,,no feasible adversarial claim under enabled constraints,750
29488,60,661,True,rome,100,100.0,coarse,32520,25,1300,cell,100,rome:60:243-0-s91:p0,100,0.0932349323493235,,750
28156,60,683,True,rome,100,200.0,coarse,32520,25,1300,cell,100,rome:60:243-0-s91:p0,200,0.13419434194341942,,750
25156,60,683,True,rome,100,400.0,coarse,32520,25,1300,cell,100,rome:60:243-0-s91:p0,400,0.22644526445264454,,750
,60,,False,rome,100,70.71067811865476,coarse,,25,1350,intra_cell,150,rome:60:243-0-s91:p0,0,,no feasible adversarial claim under enabled constraints,750
28356,60,600,True,rome,100,170.71067811865476,coarse,32520,25,1350,intra_cell,150,rome:60:243-0-s91:p0,100,0.12804428044280441,,750
26156,60,561,True,rome,100,270.71067811865476,coarse,32520,25,1350,intra_cell,150,rome:60:243-0-s91:p0,200,0.19569495694956948,,750
24156,60,566,True,rome,100,470.71067811865476,coarse,32520,25,1350,intra_cell,150,rome:60:243-0-s91:p0,400,0.25719557195571957,,750
,120,,False,rome,100,0.0,coarse,,25,1300,cell,100,rome:60:243-0-s91:p0,0,,no feasible adversarial claim under enabled constraints,750
7332,120,661,True,rome,100,100.0,coarse,8364,25,1300,cell,100,rome:60:243-0-s91:p0,100,0.12338593974175036,,750
6610,120,661,True,rome,100,200.0,coarse,8364,25,1300,cell,100,rome:60:243-0-s91:p0,200,0.20970827355332378,,750
6440,120,644,True,rome,100,400.0,coarse,8364,25,1300,cell,100,rome:60:243-0-s91:p0,400,0.2300334768053563,,750
,120,,False,rome,100,70.71067811865476,coarse,,25,1350,intra_cell,150,rome:60:243-0-s91:p0,0,,no feasible adversarial claim under enabled constraints,750
5810,120,561,True,rome,100,170.71067811865476,coarse,8364,25,1350,intra_cell,150,rome:60:243-0-s91:p0,100,0.3053562888570062,,750
